vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
1N4AZ0CP9E,King,Renton,WA,98059,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,11,183046804,"{'type': 'Point', 'coordinates': [-122.15771, 47.50549]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025103,3009,9,17
YV4H60DA7P,Thurston,Olympia,WA,98506,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,22,225983873,"{'type': 'Point', 'coordinates': [-122.87741, 47.05997]}",PUGET SOUND ENERGY INC,53067010200,2742,10,28
1N4AZ0CP3D,Thurston,Lacey,WA,98503,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,22,150096600,"{'type': 'Point', 'coordinates': [-122.82324, 47.04437]}",PUGET SOUND ENERGY INC,53067011422,2742,10,28
JN1AZ0CP0C,Whitman,Pullman,WA,99163,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,154824582,"{'type': 'Point', 'coordinates': [-117.18147, 46.73015]}",AVISTA CORP,53075000400,2745,5,13
5YJ3E1EA1J,Spokane,Spokane,WA,99203,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,6,475836294,"{'type': 'Point', 'coordinates': [-117.39322, 47.63374]}",MODERN ELECTRIC WATER COMPANY,53063004200,3214,5,3
KNDCC3LG0L,Whitman,Pullman,WA,99163,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,9,219036443,"{'type': 'Point', 'coordinates': [-117.18147, 46.73015]}",AVISTA CORP,53075000300,2745,5,13
3FA6P0PU4H,Island,Clinton,WA,98236,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,10,118698989,"{'type': 'Point', 'coordinates': [-122.35803, 47.9796]}",PUGET SOUND ENERGY INC,53029972100,,2,16
5YJYGDEE1L,Spokane,Spokane,WA,99201,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,3,132257436,"{'type': 'Point', 'coordinates': [-117.41162, 47.65726]}",MODERN ELECTRIC WATER COMPANY,53063003500,3214,5,3
WAUUPBFF5H,Snohomish,Everett,WA,98203,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,38,139635317,"{'type': 'Point', 'coordinates': [-122.23019, 47.94949]}",PUGET SOUND ENERGY INC,53061041100,3213,2,40
1G1RF6E42D,Thurston,Olympia,WA,98501,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,35,477774440,"{'type': 'Point', 'coordinates': [-122.89166, 47.03956]}",PUGET SOUND ENERGY INC,53067011821,2742,10,28
1N4AZ0CP1D,,,AP,,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,,112277063,,,,,,
5YJ3E1EA5K,,,BC,,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,,475254825,,,,,,
5UXTA6C00N,Walla Walla,Walla Walla,WA,99362,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,16,204897983,"{'type': 'Point', 'coordinates': [-118.34261, 46.07068]}",PACIFICORP,53071920200,2743,5,23
5YJ3E1EB7J,Thurston,Olympia,WA,98501,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,22,151476559,"{'type': 'Point', 'coordinates': [-122.89166, 47.03956]}",PUGET SOUND ENERGY INC,53067010100,2742,10,28
1N4BZ1CP8K,Island,Freeland,WA,98249,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,10,474820860,"{'type': 'Point', 'coordinates': [-122.52664, 48.00956]}",PUGET SOUND ENERGY INC,53029971301,3007,2,16
5YJ3E1EBXL,Yakima,Yakima,WA,98908,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,14,131444610,"{'type': 'Point', 'coordinates': [-120.56916, 46.58514]}",PACIFICORP,53077002801,2746,4,20
5YJSA1E25K,Thurston,Olympia,WA,98513,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,2,220285810,"{'type': 'Point', 'coordinates': [-122.81754499999994, 46.98876000000007]}",PUGET SOUND ENERGY INC,53067012332,2742,10,28
3FA6P0SU5H,Yakima,Yakima,WA,98902,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14,186604771,"{'type': 'Point', 'coordinates': [-120.52301, 46.60138]}",PACIFICORP,53077001202,2746,4,20
KNDCD3LDXL,Thurston,Olympia,WA,98503,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,2,141774307,"{'type': 'Point', 'coordinates': [-122.82324, 47.04437]}",PUGET SOUND ENERGY INC,53067011628,2742,10,28
5YJYGDEF8L,Kitsap,Bremerton,WA,98311,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,23,131478322,"{'type': 'Point', 'coordinates': [-122.6462, 47.63132]}",PUGET SOUND ENERGY INC,53035091701,848,6,29
1N4BZ0CPXG,King,Seattle,WA,98102,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,43,113576431,"{'type': 'Point', 'coordinates': [-122.32427, 47.63433]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100,3009,7,4
1N4AZ1CP2L,Snohomish,Everett,WA,98204,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,21,134973555,"{'type': 'Point', 'coordinates': [-122.25527, 47.90456]}",PUGET SOUND ENERGY INC,53061041810,3213,2,7
7SAYGDEE8N,King,Kent,WA,98031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,202223843,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,3009,9,46
1FADP5CU4D,King,Seattle,WA,98177,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,36,139930486,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600,3009,7,21
5YJXCAE25L,King,Redmond,WA,98052,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,45,104166016,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
5YJSA1E25J,Clark,Vancouver,WA,98685,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,18,203626573,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,2977,3,25
1C4JJXP6XP,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,230753064,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
2C4RC1R77M,Thurston,Rochester,WA,98579,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,20,179260392,"{'type': 'Point', 'coordinates': [-123.08743, 46.82175]}",PUGET SOUND ENERGY INC,53067012730,2742,10,27
1N4AZ0CP1D,Thurston,Olympia,WA,98502,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,22,124843988,"{'type': 'Point', 'coordinates': [-122.92333, 47.03779]}",PUGET SOUND ENERGY INC,53067010600,2742,10,28
1N4AZ0CP1D,Clark,Vancouver,WA,98682,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,17,165960392,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040712,2977,3,24
1FADP5CU4G,Kitsap,Port Orchard,WA,98366,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,26,180396618,"{'type': 'Point', 'coordinates': [-122.63847, 47.54103]}",PUGET SOUND ENERGY INC,53035092600,848,6,33
1G1RA6S59J,King,Federal Way,WA,98003,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,30,340383473,"{'type': 'Point', 'coordinates': [-122.3303, 47.30151]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030102,3009,9,14
KNAGV4LD9J,King,Kirkland,WA,98034,2018,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,45,152584239,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005,3009,1,1
5YJ3E1EC4M,King,Bellevue,WA,98006,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,180688847,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905,3009,9,42
2C4RC1L70P,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,239876101,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
5YJYGAEE1M,Clark,Vancouver,WA,98684,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,218892082,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041337,2977,3,24
1G1RC6E44F,Clark,Battle Ground,WA,98604,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,18,141962936,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040416,2977,3,25
7SAYGDEE9P,King,Duvall,WA,98019,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,224463823,"{'type': 'Point', 'coordinates': [-121.98609, 47.74068]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402,3009,1,47
5YJSA1E25L,King,Bellevue,WA,98005,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,41,103194346,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603,3009,9,49
JTJKKCFZ0N,Clark,Brush Prairie,WA,98606,2022,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,18,195609725,"{'type': 'Point', 'coordinates': [-122.54578, 45.73473]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603,2977,3,24
1C4JJXN60P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,237740947,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
1G1FX6S08P,King,Tukwila,WA,98188,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,235253231,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
5YJ3E1EAXL,King,Kirkland,WA,98034,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,45,207086834,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,3009,1,1
5YJ3E1EA4K,King,Sammamish,WA,98029,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,5,251179708,"{'type': 'Point', 'coordinates': [-122.00292, 47.54748]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211,3009,8,6
JN1AZ0CP8B,King,Kirkland,WA,98033,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,45,233629735,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006,3009,1,47
2C4RC1N72J,King,Federal Way,WA,98003,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,30,194500113,"{'type': 'Point', 'coordinates': [-122.3303, 47.30151]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030203,3009,9,14
5YJSA1E23L,King,Bellevue,WA,98006,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,41,8740938,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001,3009,9,42
KNAGV4LD8H,Snohomish,Mill Creek,WA,98012,2017,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,44,241942410,"{'type': 'Point', 'coordinates': [-122.21061, 47.83448]}",PUGET SOUND ENERGY INC,53061052005,3213,1,1
7SAYGDEF5P,King,Kent,WA,98031,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,235961484,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405,3009,9,46
5YJ3E1EB6P,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,228322832,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,3009,1,1
5YJ3E1EB0N,King,Bellevue,WA,98004,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,187579675,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001,3009,9,42
JTDKARFP8J,Clark,Vancouver,WA,98684,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,17,166456867,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041320,2977,3,24
JTDKN3DP9C,King,Burien,WA,98166,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,34,332172592,"{'type': 'Point', 'coordinates': [-122.34118, 47.46665]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027901,3009,7,37
7SAYGDEF5N,King,Auburn,WA,98092,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,195033499,"{'type': 'Point', 'coordinates': [-122.18209689999998, 47.319899500000076]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031207,3009,8,46
3FMTK3SU7P,King,Seattle,WA,98112,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,236712640,"{'type': 'Point', 'coordinates': [-122.30716, 47.62687]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
7SAYGDEE0N,King,Kirkland,WA,98034,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,200794079,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,3009,1,1
1G1FY6S0XP,King,Tukwila,WA,98188,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,237936583,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
5YJYGDEE1M,King,Seattle,WA,98125,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,148639753,"{'type': 'Point', 'coordinates': [-122.3026, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601,3009,7,48
7SAYGDEE8N,King,Redmond,WA,98052,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,223861501,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606,3009,1,49
WP1AE2A23H,Snohomish,Edmonds,WA,98020,2017,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,21,350079600,"{'type': 'Point', 'coordinates': [-122.37689, 47.81116]}",PUGET SOUND ENERGY INC,53061050501,3213,7,7
1G1FX6S08J,Clark,Vancouver,WA,98684,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,17,340077041,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041336,2977,3,24
1C4JJXP64P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,231004938,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
1G6RL1E43G,King,Seattle,WA,98144,2016,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,0,37,207698221,"{'type': 'Point', 'coordinates': [-122.30866, 47.57874]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500,3009,9,38
5UXTS1C04M,Clark,Vancouver,WA,98664,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,49,156617835,"{'type': 'Point', 'coordinates': [-122.59219, 45.62158]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100,2977,3,8
KM8K23AG5P,King,Seattle,WA,98103,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,228624749,"{'type': 'Point', 'coordinates': [-122.35436, 47.67596]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,3009,7,4
7SAYGDEEXP,King,Seattle,WA,98103,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,233451900,"{'type': 'Point', 'coordinates': [-122.35436, 47.67596]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004600,3009,7,4
5YJXCBE27G,King,Seattle,WA,98112,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,43,141500180,"{'type': 'Point', 'coordinates': [-122.30716, 47.62687]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
5YJYGDEE3L,King,Sammamish,WA,98075,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,41,127433106,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224,3009,8,47
1G1RC6S54G,Thurston,Lacey,WA,98503,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22,316277377,"{'type': 'Point', 'coordinates': [-122.82324, 47.04437]}",PUGET SOUND ENERGY INC,53067011300,2742,10,28
WBA33AG09N,King,Bellevue,WA,98005,2022,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,41,193976023,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500,3009,9,49
5YJSA1E27K,King,Seattle,WA,98112,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,43,477395950,"{'type': 'Point', 'coordinates': [-122.30716, 47.62687]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
W1N9M0KB6P,King,Seattle,WA,98199,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,228493079,"{'type': 'Point', 'coordinates': [-122.40092, 47.65908]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600,3009,7,31
7SAYGDEF4N,King,Bellevue,WA,98005,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,198578369,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
7SAXCBE68N,King,Auburn,WA,98092,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,219000323,"{'type': 'Point', 'coordinates': [-122.18209689999998, 47.319899500000076]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602,3009,8,46
1C4JJXR60N,Kitsap,Poulsbo,WA,98370,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,23,220343994,"{'type': 'Point', 'coordinates': [-122.64681, 47.73689]}",PUGET SOUND ENERGY INC,53035091100,848,6,29
5YJ3E1EA0J,Kitsap,Poulsbo,WA,98370,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,101117425,"{'type': 'Point', 'coordinates': [-122.64681, 47.73689]}",PUGET SOUND ENERGY INC,53035091100,848,6,29
5YJYGDEE1L,King,Bellevue,WA,98006,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,41,128780970,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007,3009,9,42
5YJ3E1EB4N,King,Seattle,WA,98133,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,183174785,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001300,3009,7,21
5YJ3E1EB8J,King,Sammamish,WA,98075,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,41,476354770,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215,3009,8,47
1N4BZ1CP7K,King,Federal Way,WA,98023,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,30,336562838,"{'type': 'Point', 'coordinates': [-122.35206, 47.30297]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310,3009,9,14
7SAYGDEE8N,King,Seattle,WA,98133,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,193979754,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602,3009,7,21
